job,date,maxsal,minsal
Tester,2016-3-27,634,450
Tester,2016-3-28,756,431
Tester,2016-3-29,722,455
Tester,2016-3-30,710,485
Tester,2016-3-31,796,427
Tester,2016-4-1,878,466
Tester,2016-4-2,879,450
Tester,2016-4-3,821,435
Tester,2016-4-4,861,519
Tester,2016-4-5,719,410
Tester,2016-4-6,809,597
Tester,2016-4-7,811,482
Tester,2016-4-8,802,405
Tester,2016-4-9,900,532
Tester,2016-4-10,810,404
Tester,2016-4-11,881,405
Tester,2016-4-12,837,402
Tester,2016-4-13,868,401
Tester,2016-4-14,792,453
Tester,2016-4-15,775,437
Tester,2016-4-16,773,444
Tester,2016-4-17,737,406
Tester,2016-4-18,855,428
Tester,2016-4-19,775,420
Tester,2016-4-20,834,411
Tester,2016-4-21,824,558
Tester,2016-4-22,843,424
Tester,2016-4-23,793,425
Tester,2016-4-24,862,476
Tester,2016-4-25,663,408
Tester,2016-4-26,879,484
Tester,2016-4-27,815,407
Tester,2016-4-28,879,409
Tester,2016-4-29,763,446
Tester,2016-4-30,791,479
Tester,2016-5-1,864,475
Tester,2016-5-2,794,561
Tester,2016-5-3,847,501
Tester,2016-5-4,750,428
Tester,2016-5-5,733,412
Tester,2016-5-6,816,618
Tester,2016-5-7,787,528
Tester,2016-5-8,751,449
Tester,2016-5-9,839,413
Tester,2016-5-10,764,461
Tester,2016-5-11,679,423
Tester,2016-5-12,719,430
Tester,2016-5-13,768,449
Tester,2016-5-14,856,426
Tester,2016-5-15,690,520
Tester,2016-5-16,841,412
Tester,2016-5-17,853,476
Tester,2016-5-18,791,498
Tester,2016-5-19,640,400
Tester,2016-5-20,780,420
Tester,2016-5-21,787,452
Tester,2016-5-22,831,404
Tester,2016-5-23,787,426
Tester,2016-5-24,891,460
Tester,2016-5-25,821,600
Tester,2016-5-26,790,502
Tester,2016-5-27,758,451
Tester,2016-5-28,771,555
Tester,2016-5-29,678,417
Tester,2016-5-30,833,416
Tester,2016-5-31,875,457
Tester,2016-6-1,831,427
Tester,2016-6-2,792,470
Tester,2016-6-3,856,430
Tester,2016-6-4,783,454
Tester,2016-6-5,815,411
Tester,2016-6-6,778,466
Tester,2016-6-7,783,468
Tester,2016-6-8,808,408
Tester,2016-6-9,716,436
Tester,2016-6-10,762,424
Tester,2016-6-11,801,418
Tester,2016-6-12,814,480
Tester,2016-6-13,724,465
Tester,2016-6-14,894,516
Tester,2016-6-15,811,477
Tester,2016-6-16,854,413
Tester,2016-6-17,871,432
Tester,2016-6-18,753,460
Tester,2016-6-19,807,610
Tester,2016-6-20,862,446
Tester,2016-6-21,860,410
Tester,2016-6-22,764,449
Tester,2016-6-23,812,457
Tester,2016-6-24,879,405
Tester,2016-6-25,790,453
Tester,2016-6-26,790,400
Tester,2016-6-27,715,413
Tester,2016-6-28,862,416
Tester,2016-6-29,846,509
Tester,2016-6-30,807,437
Tester,2016-7-1,808,475
Tester,2016-7-2,878,434
Tester,2016-7-3,878,422
Tester,2016-7-4,840,407
Tester,2016-7-5,790,435
Tester,2016-7-6,856,423
Tester,2016-7-7,858,409
Tester,2016-7-8,867,404
Tester,2016-7-9,836,489
Tester,2016-7-10,857,402
Tester,2016-7-11,820,427
Tester,2016-7-12,745,467
Tester,2016-7-13,819,430
Tester,2016-7-14,715,416
Tester,2016-7-15,753,401
Tester,2016-7-16,800,413
Tester,2016-7-17,806,563
Tester,2016-7-18,668,406
Tester,2016-7-19,683,434
Tester,2016-7-20,671,433
Tester,2016-7-21,742,417
Tester,2016-7-22,715,486
Tester,2016-7-23,829,563
Tester,2016-7-24,811,477
Tester,2016-7-25,891,507
Tester,2016-7-26,772,446
Tester,2016-7-27,810,457
Tester,2016-7-28,806,409
Tester,2016-7-29,790,442
Tester,2016-7-30,845,516
Tester,2016-7-31,785,420
Tester,2016-8-1,736,462
Tester,2016-8-2,727,414
Tester,2016-8-3,758,413
Tester,2016-8-4,878,446
Tester,2016-8-5,786,455
Tester,2016-8-6,745,414
Tester,2016-8-7,803,495
Tester,2016-8-8,815,460
Tester,2016-8-9,851,412
Tester,2016-8-10,871,403
Tester,2016-8-11,629,436
Tester,2016-8-12,796,503
Tester,2016-8-13,842,421
Tester,2016-8-14,831,422
Tester,2016-8-15,849,428
Tester,2016-8-16,838,446
Tester,2016-8-17,803,404
Tester,2016-8-18,838,470
Tester,2016-8-19,784,402
Tester,2016-8-20,681,477
Tester,2016-8-21,860,482
Tester,2016-8-22,876,426
Tester,2016-8-23,882,434
Tester,2016-8-24,767,403
Tester,2016-8-25,839,568
Tester,2016-8-26,853,454
Tester,2016-8-27,899,517
Tester,2016-8-28,882,412
Tester,2016-8-29,761,416
Tester,2016-8-30,821,467
Tester,2016-8-31,845,467
Tester,2016-9-1,769,406
Tester,2016-9-2,692,494
Tester,2016-9-3,805,430
Tester,2016-9-4,760,412
Tester,2016-9-5,784,405
Tester,2016-9-6,842,583
Tester,2016-9-7,833,545
Tester,2016-9-8,827,480
Tester,2016-9-9,827,457
Tester,2016-9-10,763,493
Tester,2016-9-11,807,472
Tester,2016-9-12,677,421
Tester,2016-9-13,719,430
Tester,2016-9-14,814,433
Tester,2016-9-15,847,421
Tester,2016-9-16,799,503
Tester,2016-9-17,846,580
Tester,2016-9-18,677,410
Tester,2016-9-19,728,472
Tester,2016-9-20,666,482
Tester,2016-9-21,853,516
Tester,2016-9-22,728,412
Tester,2016-9-23,785,478
Tester,2016-9-24,783,425
Tester,2016-9-25,759,497
Tester,2016-9-26,869,473
Tester,2016-9-27,890,452
Tester,2016-9-28,793,406
Tester,2016-9-29,748,460
Tester,2016-9-30,737,411
Tester,2016-10-1,774,459
Tester,2016-10-2,880,487
Tester,2016-10-3,792,413
Tester,2016-10-4,883,624
Tester,2016-10-5,655,432
Tester,2016-10-6,749,420
Tester,2016-10-7,788,534
Tester,2016-10-8,820,575
Tester,2016-10-9,889,428
Tester,2016-10-10,828,604
Tester,2016-10-11,812,401
Tester,2016-10-12,733,438
Tester,2016-10-13,725,427
Tester,2016-10-14,877,557
Tester,2016-10-15,825,479
Tester,2016-10-16,813,431
Tester,2016-10-17,878,402
Tester,2016-10-18,710,433
Tester,2016-10-19,898,409
Tester,2016-10-20,799,478
Tester,2016-10-21,825,410
Tester,2016-10-22,807,436
Tester,2016-10-23,785,400
Tester,2016-10-24,863,401
Tester,2016-10-25,850,446
Tester,2016-10-26,764,408
Tester,2016-10-27,773,404
Tester,2016-10-28,823,428
Tester,2016-10-29,810,430
Tester,2016-10-30,864,407
Tester,2016-10-31,797,445
Tester,2016-11-1,758,526
Tester,2016-11-2,715,442
Tester,2016-11-3,803,470
Tester,2016-11-4,747,430
Tester,2016-11-5,844,593
Tester,2016-11-6,775,417
Tester,2016-11-7,762,419
Tester,2016-11-8,815,498
Tester,2016-11-9,810,498
Tester,2016-11-10,720,414
Tester,2016-11-11,791,411
Tester,2016-11-12,760,400
Tester,2016-11-13,787,445
Tester,2016-11-14,824,464
Tester,2016-11-15,704,444
Tester,2016-11-16,853,464
Tester,2016-11-17,841,456
Tester,2016-11-18,801,411
Tester,2016-11-19,791,410
Tester,2016-11-20,871,401
Tester,2016-11-21,869,492
Tester,2016-11-22,800,462
Tester,2016-11-23,796,419
Tester,2016-11-24,896,457
Tester,2016-11-25,841,400
Tester,2016-11-26,768,466
Tester,2016-11-27,793,462
Tester,2016-11-28,730,421
Tester,2016-11-29,800,468
Tester,2016-11-30,835,468
Tester,2016-12-1,881,581
Tester,2016-12-2,723,406
Tester,2016-12-3,877,494
Tester,2016-12-4,873,518
Tester,2016-12-5,822,521
Tester,2016-12-6,799,436
Tester,2016-12-7,787,479
Tester,2016-12-8,879,403
Tester,2016-12-9,824,422
Tester,2016-12-10,843,449
Tester,2016-12-11,820,410
Tester,2016-12-12,746,423
Tester,2016-12-13,785,505
Tester,2016-12-14,782,502
Tester,2016-12-15,810,482
Tester,2016-12-16,790,460
Tester,2016-12-17,815,433
Tester,2016-12-18,825,421
Tester,2016-12-19,827,629
Tester,2016-12-20,753,507
Tester,2016-12-21,669,490
Tester,2016-12-22,897,463
Tester,2016-12-23,753,522
Tester,2016-12-24,873,414
Tester,2016-12-25,866,437
Tester,2016-12-26,847,401
Tester,2016-12-27,807,401
Tester,2016-12-28,688,483
Tester,2016-12-29,821,465
Tester,2016-12-30,819,556
Tester,2016-12-31,863,400
Carpenter,2000-1-1,657,362
Carpenter,2000-1-2,555,355
Carpenter,2000-1-3,602,367
Carpenter,2000-1-4,688,383
Carpenter,2000-1-5,647,359
Carpenter,2000-1-6,671,385
Carpenter,2000-1-7,685,366
Carpenter,2000-1-8,490,362
Carpenter,2000-1-9,658,351
Carpenter,2000-1-10,631,356
Carpenter,2000-1-11,622,437
Carpenter,2000-1-12,638,394
Carpenter,2000-1-13,639,406
Carpenter,2000-1-14,686,357
Carpenter,2000-1-15,689,366
Carpenter,2000-1-16,575,398
Carpenter,2000-1-17,590,401
Carpenter,2000-1-18,589,376
Carpenter,2000-1-19,651,367
Carpenter,2000-1-20,672,414
Carpenter,2000-1-21,685,351
Carpenter,2000-1-22,609,365
Carpenter,2000-1-23,685,404
Carpenter,2000-1-24,684,426
Carpenter,2000-1-25,674,441
Carpenter,2000-1-26,635,366
Carpenter,2000-1-27,600,392
Carpenter,2000-1-28,654,358
Carpenter,2000-1-29,571,353
Carpenter,2000-1-30,677,350
Carpenter,2000-1-31,669,364
Carpenter,2000-2-1,694,409
Carpenter,2000-2-2,672,360
Carpenter,2000-2-3,523,355
Carpenter,2000-2-4,628,372
Carpenter,2000-2-5,641,366
Carpenter,2000-2-6,597,366
Carpenter,2000-2-7,540,380
Carpenter,2000-2-8,680,376
Carpenter,2000-2-9,632,362
Carpenter,2000-2-10,553,382
Carpenter,2000-2-11,656,357
Carpenter,2000-2-12,656,396
Carpenter,2000-2-13,584,376
Carpenter,2000-2-14,542,396
Carpenter,2000-2-15,663,374
Carpenter,2000-2-16,625,403
Carpenter,2000-2-17,647,350
Carpenter,2000-2-18,633,373
Carpenter,2000-2-19,559,377
Carpenter,2000-2-20,648,418
Carpenter,2000-2-21,669,351
Carpenter,2000-2-22,517,372
Carpenter,2000-2-23,649,359
Carpenter,2000-2-24,691,408
Carpenter,2000-2-25,580,369
Carpenter,2000-2-26,583,396
Carpenter,2000-2-27,581,359
Carpenter,2000-2-28,609,415
Carpenter,2000-2-29,654,410
Carpenter,2000-3-1,625,357
Carpenter,2000-3-2,604,390
Carpenter,2000-3-3,577,359
Carpenter,2000-3-4,605,357
Carpenter,2000-3-5,694,356
Carpenter,2000-3-6,599,358
Carpenter,2000-3-7,672,407
Carpenter,2000-3-8,580,356
Carpenter,2000-3-9,680,372
Carpenter,2000-3-10,613,425
Carpenter,2000-3-11,673,360
Carpenter,2000-3-12,644,383
Carpenter,2000-3-13,621,392
Carpenter,2000-3-14,629,360
Carpenter,2000-3-15,586,357
Carpenter,2000-3-16,642,422
Carpenter,2000-3-17,679,448
Carpenter,2000-3-18,544,356
Carpenter,2000-3-19,601,387
Carpenter,2000-3-20,688,355
Carpenter,2000-3-21,550,361
Carpenter,2000-3-22,664,353
Carpenter,2000-3-23,674,362
Carpenter,2000-3-24,680,350
Carpenter,2000-3-25,639,361
Carpenter,2000-3-26,651,419
Carpenter,2000-3-27,618,371
Carpenter,2000-3-28,640,405
Carpenter,2000-3-29,662,356
Carpenter,2000-3-30,678,440
Carpenter,2000-3-31,549,356
Carpenter,2000-4-1,652,366
Carpenter,2000-4-2,535,380
Carpenter,2000-4-3,634,367
Carpenter,2000-4-4,516,354
Carpenter,2000-4-5,619,376
Carpenter,2000-4-6,674,411
Carpenter,2000-4-7,538,355
Carpenter,2000-4-8,673,432
Carpenter,2000-4-9,677,352
Carpenter,2000-4-10,541,368
Carpenter,2000-4-11,627,430
Carpenter,2000-4-12,664,420
Carpenter,2000-4-13,575,370
Carpenter,2000-4-14,615,355
Carpenter,2000-4-15,696,388
Carpenter,2000-4-16,669,408
Carpenter,2000-4-17,637,355
Carpenter,2000-4-18,615,412
Carpenter,2000-4-19,661,373
Carpenter,2000-4-20,528,351
Carpenter,2000-4-21,622,380
Carpenter,2000-4-22,573,404
Carpenter,2000-4-23,619,416
Carpenter,2000-4-24,669,379
Carpenter,2000-4-25,575,365
Carpenter,2000-4-26,649,374
Carpenter,2000-4-27,637,373
Carpenter,2000-4-28,649,381
Carpenter,2000-4-29,642,355
Carpenter,2000-4-30,700,388
Carpenter,2000-5-1,586,372
Carpenter,2000-5-2,662,370
Carpenter,2000-5-3,689,353
Carpenter,2000-5-4,676,425
Carpenter,2000-5-5,601,400
Carpenter,2000-5-6,553,371
Carpenter,2000-5-7,681,521
Carpenter,2000-5-8,616,364
Carpenter,2000-5-9,663,377
Carpenter,2000-5-10,608,372
Carpenter,2000-5-11,692,406
Carpenter,2000-5-12,578,423
Carpenter,2000-5-13,643,389
Carpenter,2000-5-14,667,376
Carpenter,2000-5-15,668,390
Carpenter,2000-5-16,643,353
Carpenter,2000-5-17,684,438
Carpenter,2000-5-18,624,371
Carpenter,2000-5-19,612,380
Carpenter,2000-5-20,653,350
Carpenter,2000-5-21,593,399
Carpenter,2000-5-22,529,374
Carpenter,2000-5-23,662,404
Carpenter,2000-5-24,612,350
Carpenter,2000-5-25,679,353
Carpenter,2000-5-26,663,372
Carpenter,2000-5-27,635,388
Carpenter,2000-5-28,655,383
Carpenter,2000-5-29,667,377
Carpenter,2000-5-30,668,377
Carpenter,2000-5-31,671,483
Carpenter,2000-6-1,696,504
Carpenter,2000-6-2,616,461
Carpenter,2000-6-3,601,359
Carpenter,2000-6-4,606,387
Carpenter,2000-6-5,659,355
Carpenter,2000-6-6,682,433
Carpenter,2000-6-7,660,454
Carpenter,2000-6-8,582,364
Carpenter,2000-6-9,629,406
Carpenter,2000-6-10,675,436
Carpenter,2000-6-11,653,417
Carpenter,2000-6-12,678,367
Carpenter,2000-6-13,655,372
Carpenter,2000-6-14,610,365
Carpenter,2000-6-15,595,376
Carpenter,2000-6-16,648,351
Carpenter,2000-6-17,665,352
Carpenter,2000-6-18,663,361
Carpenter,2000-6-19,659,396
Carpenter,2000-6-20,673,393
Carpenter,2000-6-21,628,400
Carpenter,2000-6-22,641,375
Carpenter,2000-6-23,618,356
Carpenter,2000-6-24,630,351
Carpenter,2000-6-25,657,356
Carpenter,2000-6-26,688,354
Carpenter,2000-6-27,549,359
Carpenter,2000-6-28,650,351
Carpenter,2000-6-29,573,355
Carpenter,2000-6-30,647,378
Carpenter,2000-7-1,634,357
Carpenter,2000-7-2,654,358
Carpenter,2000-7-3,661,379
Carpenter,2000-7-4,627,362
Carpenter,2000-7-5,531,351
Carpenter,2000-7-6,649,381
Carpenter,2000-7-7,691,403
Carpenter,2000-7-8,672,377
Carpenter,2000-7-9,567,524
Carpenter,2000-7-10,653,386
Carpenter,2000-7-11,667,363
Carpenter,2000-7-12,667,415
Carpenter,2000-7-13,503,354
Carpenter,2000-7-14,622,351
Carpenter,2000-7-15,586,407
Carpenter,2000-7-16,641,363
Carpenter,2000-7-17,615,363
Carpenter,2000-7-18,656,359
Carpenter,2000-7-19,620,350
Carpenter,2000-7-20,683,371
Carpenter,2000-7-21,623,358
Carpenter,2000-7-22,670,386
Carpenter,2000-7-23,690,405
Carpenter,2000-7-24,653,412
Carpenter,2000-7-25,656,360
Carpenter,2000-7-26,586,351
Carpenter,2000-7-27,588,396
Carpenter,2000-7-28,637,429
Carpenter,2000-7-29,677,365
Carpenter,2000-7-30,597,383
Carpenter,2000-7-31,657,383
Carpenter,2000-8-1,663,351
Carpenter,2000-8-2,624,371
Carpenter,2000-8-3,649,411
Carpenter,2000-8-4,638,365
Carpenter,2000-8-5,646,383
Carpenter,2000-8-6,685,350
Carpenter,2000-8-7,638,377
Carpenter,2000-8-8,618,354
Carpenter,2000-8-9,556,350
Carpenter,2000-8-10,683,441
Carpenter,2000-8-11,560,418
Carpenter,2000-8-12,530,353
Carpenter,2000-8-13,657,366
Carpenter,2000-8-14,674,361
Carpenter,2000-8-15,628,414
Carpenter,2000-8-16,691,381
Carpenter,2000-8-17,617,370
Carpenter,2000-8-18,671,355
Carpenter,2000-8-19,624,423
Carpenter,2000-8-20,679,366
Carpenter,2000-8-21,646,360
Carpenter,2000-8-22,616,357
Carpenter,2000-8-23,636,385
Carpenter,2000-8-24,645,406
Carpenter,2000-8-25,662,377
Carpenter,2000-8-26,664,365
Carpenter,2000-8-27,592,384
Carpenter,2000-8-28,656,368
Carpenter,2000-8-29,653,359
Carpenter,2000-8-30,653,409
Carpenter,2000-8-31,612,351
Carpenter,2000-9-1,587,359
Carpenter,2000-9-2,638,419
Carpenter,2000-9-3,688,351
Carpenter,2000-9-4,559,355
Carpenter,2000-9-5,616,386
Carpenter,2000-9-6,595,354
Carpenter,2000-9-7,673,431
Carpenter,2000-9-8,645,364
Carpenter,2000-9-9,547,414
Carpenter,2000-9-10,566,352
Carpenter,2000-9-11,625,350
Carpenter,2000-9-12,668,431
Carpenter,2000-9-13,676,367
Carpenter,2000-9-14,689,381
Carpenter,2000-9-15,619,378
Carpenter,2000-9-16,672,360
Carpenter,2000-9-17,587,375
Carpenter,2000-9-18,639,378
Carpenter,2000-9-19,632,382
Carpenter,2000-9-20,588,353
Carpenter,2000-9-21,614,374
Carpenter,2000-9-22,654,418
Carpenter,2000-9-23,649,360
Carpenter,2000-9-24,666,357
Carpenter,2000-9-25,530,365
Carpenter,2000-9-26,654,368
Carpenter,2000-9-27,656,364
Carpenter,2000-9-28,633,448
Carpenter,2000-9-29,601,365
Carpenter,2000-9-30,646,362
Carpenter,2000-10-1,656,367
Carpenter,2000-10-2,642,417
Carpenter,2000-10-3,635,351
Carpenter,2000-10-4,660,353
Carpenter,2000-10-5,618,388
Carpenter,2000-10-6,626,368
Carpenter,2000-10-7,643,350
Carpenter,2000-10-8,605,362
Carpenter,2000-10-9,638,437
Carpenter,2000-10-10,631,352
Carpenter,2000-10-11,615,352
Carpenter,2000-10-12,681,413
Carpenter,2000-10-13,614,509
Carpenter,2000-10-14,671,372
Carpenter,2000-10-15,557,360
Carpenter,2000-10-16,602,351
Carpenter,2000-10-17,674,371
Carpenter,2000-10-18,682,366
Carpenter,2000-10-19,620,387
Carpenter,2000-10-20,668,358
Carpenter,2000-10-21,574,357
Carpenter,2000-10-22,672,369
Carpenter,2000-10-23,662,372
Carpenter,2000-10-24,694,388
Carpenter,2000-10-25,597,375
Carpenter,2000-10-26,528,357
Carpenter,2000-10-27,602,392
Carpenter,2000-10-28,567,360
Carpenter,2000-10-29,678,445
Carpenter,2000-10-30,652,358
Carpenter,2000-10-31,664,379
Carpenter,2000-11-1,621,429
Carpenter,2000-11-2,616,386
Carpenter,2000-11-3,667,383
Carpenter,2000-11-4,635,409
Carpenter,2000-11-5,660,357
Carpenter,2000-11-6,549,363
Carpenter,2000-11-7,522,354
Carpenter,2000-11-8,571,358
Carpenter,2000-11-9,650,350
Carpenter,2000-11-10,651,373
Carpenter,2000-11-11,578,382
Carpenter,2000-11-12,520,353
Carpenter,2000-11-13,577,406
Carpenter,2000-11-14,577,363
Carpenter,2000-11-15,627,361
Carpenter,2000-11-16,619,383
Carpenter,2000-11-17,625,366
Carpenter,2000-11-18,663,455
Carpenter,2000-11-19,595,397
Carpenter,2000-11-20,629,393
Carpenter,2000-11-21,625,448
Carpenter,2000-11-22,577,355
Carpenter,2000-11-23,631,358
Carpenter,2000-11-24,664,360
Carpenter,2000-11-25,560,401
Carpenter,2000-11-26,613,407
Carpenter,2000-11-27,683,358
Carpenter,2000-11-28,608,403
Carpenter,2000-11-29,685,381
Carpenter,2000-11-30,606,358
Carpenter,2000-12-1,612,383
Carpenter,2000-12-2,650,359
Carpenter,2000-12-3,595,361
Carpenter,2000-12-4,681,430
Carpenter,2000-12-5,614,386
Carpenter,2000-12-6,651,353
Carpenter,2000-12-7,631,396
Carpenter,2000-12-8,643,369
Carpenter,2000-12-9,636,371
Carpenter,2000-12-10,669,464
Carpenter,2000-12-11,608,378
Carpenter,2000-12-12,643,353
Carpenter,2000-12-13,587,366
Carpenter,2000-12-14,636,368
Carpenter,2000-12-15,656,422
Carpenter,2000-12-16,581,379
Carpenter,2000-12-17,640,406
Carpenter,2000-12-18,622,358
Carpenter,2000-12-19,615,369
Carpenter,2000-12-20,658,374
Carpenter,2000-12-21,645,403
Carpenter,2000-12-22,644,386
Carpenter,2000-12-23,668,392
Carpenter,2000-12-24,644,398
Carpenter,2000-12-25,641,491
Carpenter,2000-12-26,633,385
Carpenter,2000-12-27,558,389
Carpenter,2000-12-28,589,350
Carpenter,2000-12-29,593,359
Carpenter,2000-12-30,551,357
Carpenter,2000-12-31,600,396
Carpenter,2001-1-1,688,387
Carpenter,2001-1-2,661,390
Carpenter,2001-1-3,683,357
Carpenter,2001-1-4,693,381
Carpenter,2001-1-5,684,379
Carpenter,2001-1-6,664,356
Carpenter,2001-1-7,696,397
Carpenter,2001-1-8,698,392
Carpenter,2001-1-9,682,399
Carpenter,2001-1-10,657,407
Carpenter,2001-1-11,683,356
Carpenter,2001-1-12,654,398
Carpenter,2001-1-13,608,350
Carpenter,2001-1-14,665,372
Carpenter,2001-1-15,656,378
Carpenter,2001-1-16,643,382
Carpenter,2001-1-17,627,370
Carpenter,2001-1-18,682,366
Carpenter,2001-1-19,639,433
Carpenter,2001-1-20,692,387
Carpenter,2001-1-21,664,365
Carpenter,2001-1-22,592,362
Carpenter,2001-1-23,611,419
Carpenter,2001-1-24,688,406
Carpenter,2001-1-25,567,363
Carpenter,2001-1-26,654,495
Carpenter,2001-1-27,644,358
Carpenter,2001-1-28,673,383
Carpenter,2001-1-29,646,370
Carpenter,2001-1-30,657,404
Carpenter,2001-1-31,696,369
Carpenter,2001-2-1,674,362
Carpenter,2001-2-2,683,454
Carpenter,2001-2-3,608,390
Carpenter,2001-2-4,670,371
Carpenter,2001-2-5,620,358
Carpenter,2001-2-6,681,362
Carpenter,2001-2-7,696,383
Carpenter,2001-2-8,694,368
Carpenter,2001-2-9,602,367
Carpenter,2001-2-10,700,389
Carpenter,2001-2-11,627,357
Carpenter,2001-2-12,695,383
Carpenter,2001-2-13,643,356
Carpenter,2001-2-14,688,393
Carpenter,2001-2-15,683,364
Carpenter,2001-2-16,658,352
Carpenter,2001-2-17,697,398
Carpenter,2001-2-18,602,453
Carpenter,2001-2-19,683,381
Carpenter,2001-2-20,672,377
Carpenter,2001-2-21,645,363
Carpenter,2001-2-22,651,351
Carpenter,2001-2-23,635,370
Carpenter,2001-2-24,683,433
Carpenter,2001-2-25,633,363
Carpenter,2001-2-26,625,360
Carpenter,2001-2-27,676,394
Carpenter,2001-2-28,667,391
Carpenter,2001-3-1,660,370
Carpenter,2001-3-2,684,360
Carpenter,2001-3-3,694,388
Carpenter,2001-3-4,680,367
Carpenter,2001-3-5,695,391
Carpenter,2001-3-6,664,355
Carpenter,2001-3-7,697,354
Carpenter,2001-3-8,619,358
Carpenter,2001-3-9,682,358
Carpenter,2001-3-10,664,397
Carpenter,2001-3-11,679,377
Carpenter,2001-3-12,644,372
Carpenter,2001-3-13,665,404
Carpenter,2001-3-14,658,387
Carpenter,2001-3-15,687,397
Carpenter,2001-3-16,659,431
Carpenter,2001-3-17,675,445
Carpenter,2001-3-18,676,350
Carpenter,2001-3-19,688,357
Carpenter,2001-3-20,624,397
Carpenter,2001-3-21,605,361
Carpenter,2001-3-22,695,373
Carpenter,2001-3-23,685,370
Carpenter,2001-3-24,607,358
Carpenter,2001-3-25,689,399
Carpenter,2001-3-26,695,352
Carpenter,2001-3-27,674,354
Carpenter,2001-3-28,646,365
Carpenter,2001-3-29,654,352
Carpenter,2001-3-30,691,360
Carpenter,2001-3-31,645,372
Carpenter,2001-4-1,690,375
Carpenter,2001-4-2,626,383
Carpenter,2001-4-3,694,402
Carpenter,2001-4-4,609,382
Carpenter,2001-4-5,698,419
Carpenter,2001-4-6,620,379
Carpenter,2001-4-7,688,350
Carpenter,2001-4-8,693,360
Carpenter,2001-4-9,685,422
Carpenter,2001-4-10,678,367
Carpenter,2001-4-11,669,394
Carpenter,2001-4-12,650,350
Carpenter,2001-4-13,698,353
Carpenter,2001-4-14,668,381
Carpenter,2001-4-15,676,414
Carpenter,2001-4-16,700,352
Carpenter,2001-4-17,655,371
Carpenter,2001-4-18,682,352
Carpenter,2001-4-19,691,359
Carpenter,2001-4-20,655,351
Carpenter,2001-4-21,636,385
Carpenter,2001-4-22,700,356
Carpenter,2001-4-23,669,371
Carpenter,2001-4-24,678,389
Carpenter,2001-4-25,600,380
Carpenter,2001-4-26,696,350
Carpenter,2001-4-27,652,374
Carpenter,2001-4-28,595,411
Carpenter,2001-4-29,693,359
Carpenter,2001-4-30,680,372
Carpenter,2001-5-1,618,386
Carpenter,2001-5-2,675,355
Carpenter,2001-5-3,660,362
Carpenter,2001-5-4,654,476
Carpenter,2001-5-5,604,434
Carpenter,2001-5-6,667,371
Carpenter,2001-5-7,601,372
Carpenter,2001-5-8,669,353
Carpenter,2001-5-9,651,432
Carpenter,2001-5-10,696,373
Carpenter,2001-5-11,624,394
Carpenter,2001-5-12,684,367
Carpenter,2001-5-13,641,354
Carpenter,2001-5-14,688,379
Carpenter,2001-5-15,609,373
Carpenter,2001-5-16,690,453
Carpenter,2001-5-17,615,395
Carpenter,2001-5-18,696,399
Carpenter,2001-5-19,700,370
Carpenter,2001-5-20,682,350
Carpenter,2001-5-21,694,436
Carpenter,2001-5-22,626,350
Carpenter,2001-5-23,627,378
Carpenter,2001-5-24,612,379
Carpenter,2001-5-25,672,370
Carpenter,2001-5-26,693,366
Carpenter,2001-5-27,697,369
Carpenter,2001-5-28,651,365
Carpenter,2001-5-29,652,382
Carpenter,2001-5-30,671,365
Carpenter,2001-5-31,690,371
Carpenter,2001-6-1,693,351
Carpenter,2001-6-2,640,365
Carpenter,2001-6-3,688,388
Carpenter,2001-6-4,697,363
Carpenter,2001-6-5,700,369
Carpenter,2001-6-6,676,431
Carpenter,2001-6-7,675,352
Carpenter,2001-6-8,687,407
Carpenter,2001-6-9,669,372
Carpenter,2001-6-10,618,379
