sl,date,job,experience,rating,pperhour
1752,2000-10-14,2,Tester,4,3.3,841.0
1753,2005-10-25,2,Tester,2,3.1,558.0
1754,2001-04-04,2,Tester,3,3.5,840.0
1755,2007-01-01,2,Tester,2,4.5,1238.0
1756,2004-07-06,2,Tester,1,4.0,780.0
1757,2008-07-04,2,Tester,3,2.5,169.0
1758,2002-11-10,2,Tester,1,2.9,326.0
1759,2006-09-27,2,Tester,5,4.4,1210.0
1760,2001-04-02,2,Tester,4,1.7,68.0
1761,2007-02-08,2,Tester,2,1.2,30.0
1762,2003-11-28,2,Tester,3,2.6,273.0
1763,2001-11-05,2,Tester,3,4.2,1680.0
1764,2010-01-25,2,Tester,4,1.4,24.0
1765,2008-01-03,2,Tester,3,4.2,945.0
1766,2001-07-23,2,Tester,3,4.2,1680.0
1767,2002-10-02,2,Tester,2,3.0,338.0
1768,2010-07-27,2,Tester,3,4.8,840.0
1769,2006-05-25,2,Tester,2,3.6,594.0
1770,2008-08-11,2,Tester,5,4.9,1103.0
1771,2003-12-04,2,Tester,5,4.0,840.0
1772,2010-06-29,2,Tester,1,3.5,368.0
1773,2004-03-14,2,Tester,4,2.3,224.0
1774,2007-02-11,2,Tester,2,2.5,188.0
1775,2007-02-06,2,Tester,2,3.7,555.0
1776,2010-09-22,2,Tester,4,3.3,346.0
1777,2008-01-30,2,Tester,2,3.3,445.0
1778,2007-08-30,2,Tester,1,4.6,1150.0
1779,2006-12-05,2,Tester,3,3.5,577.0
1780,2001-05-28,2,Tester,5,1.2,48.0
1781,2001-08-08,2,Tester,3,1.6,64.0
1782,2001-11-11,2,Tester,3,3.9,936.0
1783,2007-09-12,2,Tester,1,2.2,165.0
1784,2007-07-20,2,Tester,1,3.1,465.0
1785,2005-09-29,2,Tester,2,4.3,1290.0
1786,2008-08-21,2,Tester,5,1.1,25.0
1787,2010-05-17,2,Tester,2,2.0,35.0
1788,2005-06-22,2,Tester,3,1.2,36.0
1789,2004-06-23,2,Tester,2,1.8,59.0
1790,2001-01-12,2,Tester,3,2.1,252.0
1791,2001-06-12,2,Tester,3,1.3,52.0
1792,2004-01-01,2,Tester,1,2.2,231.0
1793,2004-03-21,2,Tester,3,4.9,1593.0
1794,2007-09-13,2,Tester,1,4.2,1050.0
1795,2007-04-26,2,Tester,3,4.3,1075.0
1796,2008-04-13,2,Tester,3,3.5,472.0
1797,2005-02-07,2,Tester,2,4.2,1260.0
1798,2002-03-08,2,Tester,2,1.3,49.0
1799,2007-10-27,2,Tester,5,1.1,28.0
1800,2006-06-18,2,Tester,1,3.1,512.0
1801,2000-12-09,2,Tester,4,4.1,1742.0
1802,2002-09-17,2,Tester,3,1.8,68.0
1803,2009-09-21,2,Tester,3,4.3,860.0
1804,2003-11-07,2,Tester,4,3.5,735.0
1805,2006-09-10,2,Tester,4,1.0,28.0
1806,2010-04-30,2,Tester,1,4.6,805.0
1807,2007-06-13,2,Tester,4,3.9,585.0
1808,2001-08-14,2,Tester,1,1.4,56.0
1809,2000-05-12,2,Tester,5,2.3,293.0
1810,2002-11-06,2,Tester,5,1.4,52.0
1811,2009-02-19,2,Tester,4,2.1,126.0
1812,2001-10-07,2,Tester,2,2.5,300.0
1813,2000-07-31,2,Tester,1,3.3,841.0
1814,2006-01-03,2,Tester,1,4.4,1210.0
1815,2003-11-17,2,Tester,5,3.8,798.0
1816,2010-11-02,2,Tester,3,2.2,116.0
1817,2005-04-02,2,Tester,4,1.7,51.0
1818,2006-08-18,2,Tester,3,1.6,44.0
1819,2005-04-12,2,Tester,2,1.4,42.0
1820,2001-08-14,2,Tester,3,3.0,360.0
1821,2010-01-17,2,Tester,2,4.7,822.0
1822,2009-02-05,2,Tester,1,3.6,432.0
1823,2009-07-23,2,Tester,4,2.7,162.0
1824,2003-06-15,2,Tester,1,4.0,840.0
1825,2000-02-20,2,Tester,5,3.1,790.0
1826,2004-06-02,2,Tester,3,3.1,604.0
1827,2010-06-15,2,Tester,2,3.8,399.0
1828,2009-06-05,2,Tester,5,2.8,168.0
1829,2005-04-12,2,Tester,4,4.3,1290.0
1830,2006-07-03,2,Tester,4,2.7,223.0
1831,2004-03-04,2,Tester,3,2.0,65.0
1832,2008-10-04,2,Tester,1,3.2,432.0
1833,2007-05-17,2,Tester,4,3.6,540.0
1834,2000-11-17,2,Tester,1,3.4,867.0
1835,2000-03-08,2,Tester,5,2.2,281.0
1836,2005-07-20,2,Tester,3,2.1,189.0
1837,2007-09-30,2,Tester,3,3.2,480.0
1838,2002-09-26,2,Tester,4,1.2,45.0
1839,2006-06-11,2,Tester,3,4.2,1155.0
1840,2009-10-27,2,Tester,2,4.2,840.0
1841,2001-03-24,2,Tester,4,1.1,44.0
1842,2007-02-09,2,Tester,2,1.9,47.0
1843,2004-09-21,2,Tester,4,3.9,760.0
1844,2001-10-24,2,Tester,1,1.5,60.0
1845,2010-04-24,2,Tester,4,3.5,368.0
1846,2005-08-04,2,Tester,4,1.6,48.0
1847,2006-07-01,2,Tester,1,2.6,215.0
1848,2005-12-11,2,Tester,4,4.0,720.0
1849,2007-12-31,2,Tester,2,4.8,1200.0
1850,2001-05-10,2,Tester,4,1.3,52.0
1851,2000-02-05,2,Tester,2,1.3,55.0
1852,2003-05-12,2,Tester,1,1.5,53.0
1853,2009-04-13,2,Tester,2,2.6,156.0
1854,2010-08-26,2,Tester,4,1.2,21.0
1855,2010-06-08,2,Tester,3,2.5,131.0
1856,2006-07-06,2,Tester,1,3.6,594.0
1857,2009-07-16,2,Tester,5,3.8,456.0
1858,2010-11-05,2,Tester,5,2.5,131.0
1859,2009-10-21,2,Tester,3,4.7,940.0
1860,2006-08-06,2,Tester,5,1.5,41.0
1861,2009-02-02,2,Tester,2,3.4,408.0
1862,2002-05-26,2,Tester,5,2.1,236.0
1863,2002-10-13,2,Tester,3,1.3,49.0
1864,2001-10-07,2,Tester,1,4.8,1920.0
1865,2004-01-14,2,Tester,3,2.5,244.0
1866,2008-04-07,2,Tester,5,4.3,967.0
1867,2009-05-03,2,Tester,2,4.1,820.0
1868,2004-03-27,2,Tester,1,4.4,1430.0
1869,2002-02-01,2,Tester,1,3.9,878.0
1870,2000-05-15,2,Tester,5,1.5,64.0
1871,2004-02-28,2,Tester,3,1.1,36.0
1872,2002-09-04,2,Tester,1,1.8,68.0
1873,2002-02-26,2,Tester,1,3.3,742.0
1874,2004-03-02,2,Tester,2,1.6,52.0
1875,2001-05-01,2,Tester,1,1.8,72.0
1876,2009-12-07,2,Tester,5,1.5,30.0
1877,2007-01-23,2,Tester,3,1.8,45.0
1878,2004-03-08,2,Tester,5,4.8,1560.0
1879,2001-04-13,2,Tester,3,2.8,336.0
1880,2008-01-28,2,Tester,3,2.1,142.0
1881,2000-06-28,2,Tester,2,3.3,841.0
1882,2007-03-04,2,Tester,5,4.7,1175.0
1883,2009-12-04,2,Tester,5,3.3,396.0
1884,2001-03-14,2,Tester,4,2.3,276.0
1885,2008-07-07,2,Tester,5,2.4,162.0
1886,2010-11-02,2,Tester,1,4.9,858.0
1887,2005-12-19,2,Tester,3,2.9,261.0
1888,2010-09-08,2,Tester,5,3.4,357.0
1889,2002-06-20,2,Tester,2,4.8,1800.0
1890,2010-04-29,2,Tester,5,1.8,32.0
1891,2006-05-14,2,Tester,2,1.5,41.0
1892,2007-01-08,2,Tester,2,1.1,28.0
1893,2007-12-11,2,Tester,2,2.5,188.0
1894,2010-07-08,2,Tester,4,4.0,420.0
1895,2004-03-22,2,Tester,1,1.7,55.0
1896,2008-08-30,2,Tester,5,3.0,202.0
1897,2008-01-26,2,Tester,1,3.1,418.0
1898,2004-04-03,2,Tester,5,4.9,1593.0
1899,2001-06-06,2,Tester,2,2.8,336.0
1900,2010-01-25,2,Tester,1,4.5,788.0
1901,2002-05-02,2,Tester,5,1.8,68.0
1902,2010-07-28,2,Tester,5,1.3,23.0
1903,2002-05-02,2,Tester,1,3.1,698.0
1904,2000-02-21,2,Tester,3,3.2,816.0
1905,2006-03-20,2,Tester,1,2.1,173.0
1906,2007-02-18,2,Tester,4,4.9,1225.0
1907,2005-01-29,2,Tester,5,1.5,45.0
1908,2002-01-21,2,Tester,3,2.1,236.0
1909,2002-09-04,2,Tester,2,1.6,60.0
1910,2009-04-11,2,Tester,4,2.6,156.0
1911,2001-06-27,2,Tester,4,3.4,816.0
1912,2000-11-09,2,Tester,3,2.0,85.0
1913,2010-03-03,2,Tester,5,3.6,378.0
1914,2004-04-17,2,Tester,4,3.6,702.0
1915,2001-02-06,2,Tester,5,3.8,912.0
1916,2009-03-25,2,Tester,2,1.3,26.0
1917,2006-10-16,2,Tester,4,4.3,1182.0
1918,2007-07-20,2,Tester,3,2.3,172.0
1919,2008-09-14,2,Tester,3,1.1,25.0
1920,2009-09-26,2,Tester,1,1.3,26.0
1921,2009-07-12,2,Tester,2,3.0,180.0
1922,2007-09-09,2,Tester,1,2.9,217.0
1923,2000-03-28,2,Tester,2,1.2,51.0
1924,2007-11-02,2,Tester,1,2.4,180.0
1925,2010-10-26,2,Tester,2,4.5,788.0
1926,2000-12-09,2,Tester,5,1.3,55.0
1927,2007-05-11,2,Tester,3,1.5,38.0
1928,2001-05-18,2,Tester,3,2.6,312.0
1929,2010-05-02,2,Tester,2,3.5,368.0
1930,2004-01-03,2,Tester,2,1.8,59.0
1931,2007-10-25,2,Tester,4,4.4,1100.0
1932,2007-08-21,2,Tester,5,3.7,555.0
1933,2007-03-11,2,Tester,2,3.2,480.0
1934,2007-08-05,2,Tester,1,3.6,540.0
1935,2003-03-03,2,Tester,5,1.8,63.0
1936,2004-04-29,2,Tester,4,4.2,1365.0
1937,2002-10-10,2,Tester,5,2.6,293.0
1938,2006-06-16,2,Tester,3,2.7,223.0
1939,2009-11-05,2,Tester,1,2.5,150.0
1940,2003-02-28,2,Tester,5,3.1,651.0
1941,2007-11-23,2,Tester,5,3.5,525.0
1942,2005-09-02,2,Tester,5,1.4,42.0
1943,2000-02-13,2,Tester,2,3.0,382.0
1944,2005-04-16,2,Tester,1,1.8,54.0
1945,2008-06-21,2,Tester,3,2.0,45.0
1946,2001-10-18,2,Tester,5,3.8,912.0
1947,2010-06-23,2,Tester,2,2.8,147.0
1948,2008-08-08,2,Tester,2,3.5,472.0
1949,2000-07-06,2,Tester,4,1.9,81.0
1950,2005-01-17,2,Tester,3,1.6,48.0
1951,2006-06-04,2,Tester,5,2.2,181.0
1952,2008-06-18,2,Tester,2,1.5,34.0
1953,2007-05-17,2,Tester,2,2.7,203.0
1954,2001-10-11,2,Tester,1,4.4,1760.0
1955,2008-11-08,2,Tester,1,4.4,990.0
1956,2002-05-14,2,Tester,2,1.1,41.0
1957,2005-01-23,2,Tester,4,3.4,612.0
1958,2009-03-30,2,Tester,3,3.8,456.0
1959,2010-07-11,2,Tester,1,2.3,121.0
1960,2003-04-24,2,Tester,2,3.8,798.0
1961,2004-03-30,2,Tester,4,1.5,49.0
1962,2002-01-13,2,Tester,2,4.2,1575.0
1963,2008-04-05,2,Tester,3,1.7,38.0
1964,2008-09-26,2,Tester,5,4.0,540.0
1965,2006-09-08,2,Tester,2,1.3,36.0
1966,2008-09-25,2,Tester,5,1.9,43.0
1967,2005-12-19,2,Tester,4,2.9,261.0
1968,2004-01-23,2,Tester,3,4.5,1463.0
1969,2004-12-27,2,Tester,1,2.2,215.0
1970,2002-07-08,2,Tester,3,3.3,742.0
1971,2004-02-20,2,Tester,2,2.3,224.0
1972,2003-04-11,2,Tester,3,2.8,294.0
1973,2003-07-01,2,Tester,4,1.8,63.0
1974,2010-09-02,2,Tester,3,2.1,110.0
1975,2006-12-07,2,Tester,3,1.6,44.0
1976,2007-10-22,2,Tester,1,1.1,28.0
1977,2010-11-03,2,Tester,4,3.5,368.0
1978,2000-02-26,2,Tester,5,3.0,382.0
1979,2000-12-05,2,Tester,2,3.8,969.0
1980,2009-05-31,2,Tester,4,3.2,384.0
1981,2006-01-03,2,Tester,1,1.5,41.0
1982,2008-08-04,2,Tester,3,2.0,45.0
1983,2001-11-29,2,Tester,4,2.7,324.0
1984,2009-10-28,2,Tester,3,3.7,444.0
1985,2000-04-10,2,Tester,1,4.8,2040.0
1986,2006-05-19,2,Tester,2,4.8,1320.0
1987,2000-04-20,2,Tester,2,3.1,790.0
1988,2000-09-06,2,Tester,4,3.9,994.0
1989,2010-05-05,2,Tester,4,1.9,33.0
1990,2009-11-11,2,Tester,4,1.6,32.0
1991,2007-11-01,2,Tester,5,2.9,217.0
1992,2001-02-02,2,Tester,2,4.1,1640.0
1993,2004-12-24,2,Tester,2,1.3,42.0
1994,2004-11-26,2,Tester,3,4.3,1397.0
1995,2007-08-12,2,Tester,3,2.1,158.0
1996,2010-09-11,2,Tester,1,2.3,121.0
1997,2010-11-13,2,Tester,3,2.1,110.0
1998,2006-12-25,4,Plumber,3,3.9,429.0
1999,2002-03-07,4,Plumber,3,4.3,1290.0
2000,2010-02-11,4,Plumber,4,1.7,30.0
2001,2002-10-11,4,Plumber,2,1.5,34.0
2002,2006-04-10,4,Plumber,2,3.4,374.0
2003,2006-01-28,4,Plumber,3,1.8,30.0
2004,2000-06-10,4,Plumber,2,3.4,578.0
2005,2002-11-13,4,Plumber,5,4.8,1440.0
2006,2008-11-12,4,Plumber,5,3.7,500.0
2007,2006-03-02,4,Plumber,5,2.2,181.0
2008,2005-10-11,4,Plumber,4,1.2,36.0
2009,2006-01-30,4,Plumber,2,4.4,968.0
2010,2003-12-04,4,Plumber,1,2.7,246.0
2011,2010-07-28,4,Plumber,2,1.3,14.0
2012,2006-03-05,4,Plumber,3,4.3,946.0
2013,2006-06-28,4,Plumber,3,4.1,902.0
2014,2002-03-26,4,Plumber,1,4.2,1260.0
2015,2008-11-13,4,Plumber,2,1.0,14.0
2016,2002-11-06,4,Plumber,3,4.8,1440.0
2017,2000-02-15,4,Plumber,3,3.7,629.0
2018,2006-10-08,4,Plumber,2,4.3,946.0
2019,2010-07-08,4,Plumber,3,4.5,630.0
2020,2010-03-19,4,Plumber,1,3.9,273.0
2021,2001-08-06,4,Plumber,1,3.8,608.0
2022,2008-06-13,4,Plumber,5,4.0,540.0
2023,2008-10-17,4,Plumber,4,4.7,846.0
2024,2007-09-04,4,Plumber,2,1.7,26.0
2025,2000-02-09,4,Plumber,2,3.1,527.0
2026,2003-08-30,4,Plumber,5,2.6,273.0
2027,2007-06-12,4,Plumber,4,2.1,105.0
2028,2006-08-25,4,Plumber,2,1.7,28.0
2029,2004-01-21,4,Plumber,1,4.3,1118.0
2030,2005-05-02,4,Plumber,4,3.7,444.0
2031,2000-05-18,4,Plumber,2,2.5,276.0
2032,2001-04-10,4,Plumber,3,1.0,24.0
2033,2002-04-10,4,Plumber,4,1.8,68.0
2034,2010-07-14,4,Plumber,4,2.0,35.0
2035,2004-08-14,4,Plumber,2,4.1,1066.0
2036,2008-08-06,4,Plumber,5,3.6,486.0
2037,2005-10-19,4,Plumber,2,3.8,456.0
2038,2008-04-19,4,Plumber,1,1.3,18.0
2039,2010-07-02,4,Plumber,5,3.1,326.0
2040,2004-11-17,4,Plumber,3,1.1,21.0
2041,2002-03-26,4,Plumber,4,4.7,1410.0
2042,2004-06-07,4,Plumber,5,4.6,1196.0
2043,2007-11-29,4,Plumber,3,3.5,350.0
2044,2002-08-14,4,Plumber,1,1.7,38.0
2045,2000-01-30,4,Plumber,4,3.2,544.0
2046,2006-11-25,4,Plumber,3,2.3,164.0
2047,2008-08-02,4,Plumber,4,1.9,43.0
2048,2008-05-26,4,Plumber,3,1.9,26.0
2049,2008-06-05,4,Plumber,2,2.9,170.0
2050,2003-08-17,4,Plumber,1,1.2,25.0
2051,2008-12-27,4,Plumber,5,2.5,169.0
2052,2004-04-22,4,Plumber,4,4.7,1222.0
2053,2001-04-10,4,Plumber,3,1.7,41.0
2054,2009-05-02,4,Plumber,4,4.2,672.0
2055,2009-10-11,4,Plumber,4,1.5,30.0
2056,2010-11-27,4,Plumber,5,1.6,28.0
2057,2010-05-19,4,Plumber,3,1.2,13.0
2058,2005-09-12,4,Plumber,4,2.4,144.0
2059,2009-02-25,4,Plumber,1,3.3,264.0
2060,2006-03-19,4,Plumber,5,4.8,1056.0
2061,2004-09-01,4,Plumber,4,2.8,182.0
2062,2002-07-10,4,Plumber,4,3.9,585.0
2063,2004-08-25,4,Plumber,3,3.6,468.0
2064,2001-02-05,4,Plumber,1,4.2,1344.0
2065,2002-07-09,4,Plumber,3,1.4,31.0
2066,2001-07-07,4,Plumber,2,3.6,576.0
2067,2002-12-24,4,Plumber,2,3.0,293.0
2068,2000-09-29,4,Plumber,5,3.6,918.0
2069,2007-03-27,4,Plumber,4,3.3,330.0
2070,2006-03-11,4,Plumber,4,4.1,902.0
2071,2003-09-07,4,Plumber,4,4.1,1148.0
2072,2009-01-01,4,Plumber,4,1.5,34.0
2073,2004-03-03,4,Plumber,5,2.1,205.0
2074,2001-12-10,4,Plumber,3,3.3,528.0
2075,2009-01-09,4,Plumber,2,4.4,704.0
2076,2009-03-25,4,Plumber,4,4.4,704.0
2077,2009-08-08,4,Plumber,4,2.5,100.0
2078,2006-12-18,4,Plumber,3,1.9,31.0
2079,2009-07-14,4,Plumber,5,2.0,40.0
2080,2000-11-27,4,Plumber,5,4.6,1564.0
2081,2008-01-28,4,Plumber,3,4.6,828.0
2082,2003-02-08,4,Plumber,5,1.9,67.0
2083,2008-03-28,4,Plumber,1,4.8,864.0
2084,2002-09-24,4,Plumber,3,2.4,234.0
2085,2009-11-11,4,Plumber,2,4.0,320.0
2086,2009-08-31,4,Plumber,4,2.8,112.0
2087,2008-04-04,4,Plumber,3,3.1,279.0
2088,2010-05-13,4,Plumber,1,3.1,217.0
2089,2004-09-17,4,Plumber,1,4.6,1196.0
2090,2008-03-08,4,Plumber,5,2.1,142.0
2091,2010-06-16,4,Plumber,2,1.8,19.0
2092,2004-02-15,4,Plumber,3,3.0,254.0
2093,2007-09-05,4,Plumber,4,2.5,125.0
2094,2004-09-03,4,Plumber,4,3.7,481.0
2095,2007-03-30,4,Plumber,5,3.1,465.0
2096,2002-09-19,4,Plumber,3,1.5,34.0
2097,2001-01-25,4,Plumber,4,1.3,52.0
2098,2009-04-06,4,Plumber,1,1.9,23.0
2099,2009-11-06,4,Plumber,1,1.4,17.0
2100,2008-10-11,4,Plumber,5,2.6,175.0
2101,2002-03-03,4,Plumber,3,1.3,29.0
2102,2010-03-15,4,Plumber,3,1.5,16.0
2103,2007-04-21,4,Plumber,3,4.9,980.0
2104,2005-08-22,4,Plumber,4,4.6,1104.0
2105,2008-07-11,4,Plumber,5,2.7,182.0
2106,2000-11-14,4,Plumber,3,3.1,527.0
2107,2006-04-19,4,Plumber,3,3.4,374.0
2108,2010-08-21,4,Plumber,3,3.1,217.0
2109,2000-12-26,4,Plumber,1,1.7,43.0
2110,2003-07-26,4,Plumber,3,3.3,462.0
2111,2001-06-27,4,Plumber,5,2.8,336.0
2112,2010-10-09,4,Plumber,4,3.9,273.0
2113,2003-09-13,4,Plumber,3,1.7,36.0
2114,2009-07-04,4,Plumber,2,2.1,109.0
2115,2003-04-21,4,Plumber,5,1.8,63.0
2116,2004-03-21,4,Plumber,4,1.4,45.0
2117,2001-06-09,4,Plumber,4,1.8,72.0
2118,2004-02-28,4,Plumber,5,2.3,224.0
2119,2001-03-16,4,Plumber,5,2.3,276.0
2120,2008-04-25,4,Plumber,2,3.4,306.0
2121,2002-10-03,4,Plumber,1,4.8,1440.0
2122,2002-11-16,4,Plumber,2,1.6,36.0
2123,2007-08-03,4,Plumber,3,3.0,195.0
2124,2001-01-29,4,Plumber,4,1.5,60.0
2125,2010-06-07,4,Plumber,5,4.2,588.0
2126,2006-08-04,4,Plumber,2,1.3,21.0
2127,2002-08-09,4,Plumber,3,1.1,25.0
2128,2002-12-19,4,Plumber,3,2.1,205.0
2129,2000-01-20,4,Plumber,1,3.2,544.0
2130,2004-10-26,4,Plumber,2,3.4,442.0
2131,2003-06-25,4,Plumber,3,1.7,36.0
2132,2004-08-12,4,Plumber,4,3.9,507.0
2133,2000-06-06,4,Plumber,2,4.9,1666.0
2134,2000-11-25,4,Plumber,4,3.8,646.0
2135,2010-08-29,4,Plumber,2,4.3,602.0
2136,2000-07-31,4,Plumber,1,4.2,1428.0
2137,2009-09-07,4,Plumber,4,4.4,704.0
2138,2003-01-28,4,Plumber,1,1.2,25.0
2139,2006-08-09,4,Plumber,1,4.5,990.0
2140,2006-09-16,4,Plumber,3,2.1,150.0
2141,2006-02-18,4,Plumber,4,2.3,126.0
2142,2001-09-15,4,Plumber,3,1.1,26.0
2143,2010-06-26,4,Plumber,2,1.0,10.0
2144,2007-11-04,4,Plumber,2,4.4,880.0
2145,2001-10-24,4,Plumber,1,2.1,218.0
2146,2001-07-12,4,Plumber,3,2.0,48.0
2147,2003-04-08,4,Plumber,3,1.2,25.0
2148,2002-08-25,4,Plumber,3,2.3,224.0
2149,2002-06-11,4,Plumber,2,2.7,263.0
2150,2004-05-13,4,Plumber,4,2.4,156.0
2151,2006-02-20,4,Plumber,3,1.3,21.0
2152,2006-05-12,4,Plumber,5,4.7,1034.0
2153,2002-09-16,4,Plumber,2,1.4,31.0
2154,2003-08-04,4,Plumber,4,1.3,46.0
2155,2009-06-05,4,Plumber,1,3.6,288.0
2156,2005-01-15,4,Plumber,2,1.0,18.0
2157,2004-03-31,4,Plumber,2,1.8,35.0
2158,2009-08-01,4,Plumber,4,2.5,100.0
2159,2010-07-05,4,Plumber,5,1.4,24.0
2160,2008-11-24,4,Plumber,4,4.0,360.0
2161,2009-04-13,4,Plumber,2,4.5,720.0
2162,2003-06-13,4,Plumber,3,2.0,42.0
2163,2010-10-03,4,Plumber,3,1.5,16.0
2164,2005-01-09,4,Plumber,5,2.3,207.0
2165,2000-04-08,4,Plumber,4,4.5,1530.0
2166,2008-02-15,4,Plumber,4,3.8,342.0
2167,2001-10-06,4,Plumber,2,3.0,312.0
2168,2001-07-13,4,Plumber,5,2.1,252.0
2169,2006-02-05,4,Plumber,1,3.9,429.0
2170,2006-10-18,4,Plumber,4,4.6,1012.0
2171,2002-11-16,4,Plumber,3,1.7,38.0
2172,2010-10-14,4,Plumber,4,4.7,658.0
2173,2003-02-11,4,Plumber,4,4.2,1176.0
2174,2004-05-03,4,Plumber,4,4.8,1248.0
2175,2000-08-19,4,Plumber,2,1.4,36.0
2176,2004-05-19,4,Plumber,3,2.2,186.0
2177,2005-06-07,4,Plumber,1,1.2,22.0
2178,2006-05-25,4,Plumber,1,2.8,200.0
2179,2004-12-05,4,Plumber,5,4.8,1248.0
2180,2002-02-12,4,Plumber,4,4.8,1440.0
2181,2001-05-04,4,Plumber,5,2.3,276.0
2182,2008-02-12,4,Plumber,2,3.5,315.0
2183,2000-04-23,4,Plumber,5,4.8,1632.0
2184,2009-04-02,4,Plumber,4,4.7,752.0
2185,2008-06-21,4,Plumber,2,3.4,306.0
2186,2008-06-27,4,Plumber,4,4.7,846.0
2187,2000-09-06,4,Plumber,5,4.4,1496.0
2188,2005-09-08,4,Plumber,5,3.5,630.0
2189,2004-10-31,4,Plumber,4,4.0,520.0
2190,2003-08-02,4,Plumber,1,1.7,36.0
2191,2008-11-14,4,Plumber,5,1.4,32.0
2192,2007-10-27,4,Plumber,4,2.1,105.0
2193,2001-08-16,4,Plumber,3,4.3,1376.0
2194,2006-07-22,4,Plumber,5,4.8,1056.0
2195,2010-02-01,4,Plumber,5,2.6,137.0
2196,2003-04-21,4,Plumber,4,1.6,56.0
2197,2009-12-26,4,Plumber,5,4.2,672.0
2198,2001-06-25,4,Plumber,5,3.0,360.0
2199,2001-05-09,4,Plumber,1,3.2,512.0
2200,2001-11-06,4,Plumber,5,4.8,1536.0
2201,2008-07-26,4,Plumber,4,1.6,36.0
2202,2006-11-08,4,Plumber,5,4.8,1056.0
2203,2009-08-30,4,Plumber,5,2.7,162.0
2204,2007-01-28,4,Plumber,5,3.4,510.0
2205,2008-05-14,4,Plumber,3,2.3,135.0
2206,2000-07-19,4,Plumber,1,1.5,38.0
2207,2007-08-13,4,Plumber,5,4.0,600.0
2208,2001-02-05,4,Plumber,4,4.0,640.0
2209,2001-08-26,4,Plumber,5,3.0,360.0
2210,2010-03-09,4,Plumber,1,2.7,123.0
2211,2001-06-17,4,Plumber,5,3.3,792.0
2212,2001-07-23,4,Plumber,2,3.6,576.0
2213,2008-02-20,4,Plumber,3,1.1,15.0
2214,2002-01-13,4,Plumber,4,3.9,585.0
2215,2008-11-01,4,Plumber,4,4.3,774.0
2216,2008-02-02,4,Plumber,2,3.0,175.0
2217,2008-05-11,4,Plumber,5,3.5,472.0
2218,2005-10-30,4,Plumber,5,3.2,576.0
2219,2001-04-20,4,Plumber,5,4.9,1568.0
2220,2006-10-20,4,Plumber,5,4.9,1078.0
2221,2000-02-17,4,Plumber,4,3.2,544.0
2222,2002-01-17,4,Plumber,4,2.0,75.0
2223,2006-04-18,4,Plumber,1,3.7,407.0
2224,2002-04-10,4,Plumber,4,4.0,600.0
2225,2004-10-09,4,Plumber,3,2.2,186.0
2226,2009-06-03,4,Plumber,5,2.5,150.0
2227,2002-01-23,4,Plumber,5,3.5,788.0
2228,2000-07-31,4,Plumber,1,2.5,276.0
2229,2008-12-31,4,Plumber,3,3.9,351.0
2230,2007-02-27,4,Plumber,3,4.0,400.0
2231,2006-03-03,4,Plumber,3,3.8,418.0
2232,2005-06-12,4,Plumber,4,3.3,396.0
2233,2010-07-29,4,Plumber,1,1.9,20.0
2234,2005-05-29,4,Plumber,5,4.1,984.0
2235,2004-02-27,4,Plumber,5,4.4,1144.0
2236,2007-06-21,4,Plumber,5,4.1,820.0
2237,2005-08-12,4,Plumber,1,3.4,408.0
2238,2004-05-14,4,Plumber,5,2.8,273.0
2239,2000-06-15,4,Plumber,4,1.3,55.0
2240,2010-10-18,4,Plumber,5,4.8,672.0
2241,2009-08-05,4,Plumber,5,4.6,736.0
2242,2000-11-01,4,Plumber,3,4.4,1496.0
2243,2002-01-29,4,Plumber,5,3.7,833.0
2244,2010-09-12,4,Plumber,3,2.3,105.0
2245,2001-07-14,4,Plumber,4,3.0,240.0
2246,2003-02-01,4,Plumber,1,4.8,1344.0
2247,2008-11-22,4,Plumber,3,1.2,16.0
2248,2003-10-10,4,Plumber,5,4.3,1204.0
2249,2009-07-26,4,Plumber,3,1.4,17.0
2250,2004-06-08,4,Plumber,2,3.4,442.0
2251,2002-07-15,4,Plumber,1,1.5,34.0
2252,2005-09-26,4,Plumber,5,4.0,720.0
2253,2006-11-07,4,Plumber,4,3.0,165.0
2254,2010-04-19,4,Plumber,3,2.0,21.0
2255,2002-10-02,4,Plumber,3,4.2,1260.0
2256,2010-02-15,4,Plumber,3,4.1,574.0
2257,2001-04-12,4,Plumber,1,4.8,1536.0
2258,2006-03-10,4,Plumber,2,1.4,23.0
2259,2001-03-21,4,Plumber,3,1.6,38.0
2260,2008-03-18,4,Plumber,5,4.7,846.0
2261,2002-01-16,4,Plumber,4,3.5,525.0
2262,2002-02-08,4,Plumber,3,4.1,1230.0
2263,2001-01-08,4,Plumber,4,1.4,56.0
2264,2010-04-24,4,Plumber,2,3.0,136.0
2265,2004-11-09,4,Plumber,1,1.3,25.0
2266,2009-07-05,4,Plumber,5,3.3,396.0
2267,2007-10-28,4,Plumber,3,2.6,169.0
2268,2007-02-11,4,Plumber,2,1.7,26.0
2269,2002-11-11,4,Plumber,1,1.9,43.0
2270,2000-03-01,4,Plumber,3,4.3,1462.0
2271,2006-01-31,4,Plumber,1,2.7,193.0
2272,2007-07-26,4,Plumber,5,1.7,42.0
2273,2008-10-12,4,Plumber,2,2.2,129.0
2274,2001-10-21,4,Plumber,5,2.1,252.0
2275,2003-01-27,4,Plumber,2,3.5,490.0
