id,job,place,lat,lng,latint,lngint,supplydemand,cost
10,Driver,Marathahalli,12.95437509,77.70114899,129544,777011,10,456
10,Driver,Mathikere,13.02579868,77.56708145,130258,775671,11,570
10,Driver,Madivala,12.92158362,77.62802124,129216,776280,10,450
10,Driver,JeevanbheemaNagar,12.96483064,77.66115189,129648,776612,10,480
10,Driver,Jayanagar,12.93245882,77.58184433,129325,775818,1,636
10,Driver,Indiranagar,12.97294385,77.63935089,129729,776394,11,561
10,Driver,RajaRajeshwariNagar,12.9127158,77.51017571,129127,775102,10,457
10,Driver,HBRLayout,13.02730388,77.62716293,130273,776272,1,586
10,Driver,Jalahalli,13.05355968,77.54201889,130536,775420,1,627
10,Driver,BangaloreCBD,12.97378025,77.58682251,129738,775868,11,582
10,Driver,MissionRoad,12.97378025,77.58682251,129738,775868,11,574
10,Driver,ArabicCollege,13.03215388,77.62269974,130322,776227,10,505
10,Driver,Sadahalli,13.21166243,77.64613152,132117,776461,10,461
10,Driver,Whitefield,12.97946768,77.72415161,129795,777242,1,626
10,Driver,BTMLayout,12.91472363,77.61634827,129147,776163,10,482
10,Driver,Rajajinagar,12.98615861,77.55300522,129862,775530,10,474
10,Driver,Jakkur,13.07814061,77.59609222,130781,775961,10,516
10,Driver,BannerghattaRoad,12.8333934,77.58871078,128334,775887,11,554
10,Driver,Seshadripuram,12.98816586,77.58733749,129882,775873,1,598
10,Driver,Shivajinagar,12.98858403,77.60484695,129886,776048,1,586
10,Driver,WilsonGarden,12.94433734,77.6002121,129443,776002,10,467
10,Driver,Koramangala,12.92978189,77.62149811,129298,776215,11,563
10,Driver,Kammanahalli,13.0266349,77.63566017,130266,776357,10,486
10,Driver,Hebbal,13.03533142,77.59883881,130353,775988,10,514
10,Driver,Laggere,13.01660007,77.52124786,130166,775212,1,650
10,Driver,Banashankari,12.94885438,77.54579544,129489,775458,10,477
10,Driver,JnanaBharathi,12.94534113,77.50236511,129453,775024,10,462
10,Driver,Basaveshwaranagar,12.99519109,77.54476547,129952,775448,11,561
10,Driver,Brookefield,12.964747,77.7232933,129647,777233,11,582
10,Driver,SanjeeviniNagar,12.97378025,77.58682251,129738,775868,10,489
10,Driver,BensonTown,12.99761641,77.60398865,129976,776040,11,547
10,Driver,Basavangudi,12.92974006,77.57098675,129297,775710,1,607
10,Driver,Yeshwanthpur,13.02922717,77.54562378,130292,775456,10,469
10,Driver,Vimanapura,12.95834825,77.66797543,129583,776680,1,625
10,Driver,Yelahanka,13.10188313,77.59969711,131019,775997,11,556
10,Driver,Adugodi,12.94759965,77.60630608,129476,776063,1,610
10,Driver,Kadugodi,13.00104529,77.72629738,130010,777263,1,643
10,Driver,Hennur,13.03733827,77.65171051,130373,776517,10,478
10,Driver,KumaraswamyLayout,12.9060229,77.55970001,129060,775597,10,512
10,Driver,Kamakshipalya,12.9890022,77.52193451,129890,775219,11,566
10,Driver,HaralurRoad,12.90581374,77.66282558,129058,776628,11,518
10,Driver,Banaswadi,13.01818895,77.64501572,130182,776450,11,573
11,Beautician,KalyanNagar,13.02542238,77.64072418,130254,776407,11,239
11,Beautician,Jayamahal,13.00451593,77.59823799,130045,775982,10,178
11,Beautician,Kengeri,12.92534816,77.48416901,129253,774842,10,226
11,Beautician,KasturbaRoad,12.97378025,77.59489059,129738,775949,11,267
11,Beautician,KumaraParkEast,12.98218589,77.58643627,129822,775864,1,325
11,Beautician,DoddaballapuraMainRoad,13.13937325,77.56909847,131394,775691,10,180
11,Beautician,Thyagarajanagar,12.93187324,77.56708145,129319,775671,1,336
11,Beautician,Kanakapura,12.54518017,77.41653442,125452,774165,10,203
11,Beautician,BVKIyengarRoad,12.97217018,77.57669449,129722,775767,10,194
11,Beautician,Vijayanagar,12.97093648,77.53206253,129709,775321,10,188
11,Beautician,K.HRoad,12.95951927,77.59330273,129595,775933,11,265
11,Beautician,VarthurRoad,12.95688446,77.70466805,129569,777047,1,342
11,Beautician,CrescentRoad,12.98891857,77.58225203,129889,775823,10,187
11,Beautician,Sarjapur,12.85787055,77.78629303,128579,777863,10,194
11,Beautician,Lingarajapuram,13.00853011,77.63046741,130085,776305,11,264
11,Beautician,St.MarksRoad,12.9747421,77.60119915,129747,776012,10,220
11,Beautician,HAL2ndStage,12.97378025,77.64347076,129738,776435,1,309
11,Beautician,Kalasipalyam,12.96060665,77.58141518,129606,775814,11,275
11,Beautician,KempegowdaRoad,12.97444937,77.5778532,129744,775779,1,333
11,Beautician,Sadhashivnagar,13.01057898,77.58278847,130106,775828,11,283
11,Beautician,AshokNagar,12.97378025,77.58682251,129738,775868,10,187
11,Beautician,Subramanyapura,12.89882782,77.5406456,128988,775406,1,328
11,Beautician,LavelleRoad,12.96825997,77.5963068,129683,775963,1,333
11,Beautician,DickensonRoad,12.97817129,77.6153183,129782,776153,11,241
11,Beautician,AustinTown,12.96176721,77.61459947,129618,776146,11,234
11,Beautician,Nagashettyhalli,13.04177,77.57343292,130418,775734,1,311
11,Beautician,CookeTown,12.97378025,77.58682251,129738,775868,10,223
11,Beautician,Kaggalipura,12.97378025,77.58682251,129738,775868,10,181
11,Beautician,Srirampuram,12.98766405,77.56519318,129877,775652,1,343
11,Beautician,Carmelram,12.90317836,77.71144867,129032,777114,10,188
11,Beautician,AirportRoad,12.96625256,77.6259613,129663,776260,11,274
11,Beautician,Bidadi,12.97378025,77.58682251,129738,775868,11,235
11,Beautician,Viveknagar,12.95345498,77.61995316,129535,776200,1,299
11,Beautician,VictoriaRoad,12.96531159,77.61763573,129653,776176,11,267
11,Beautician,Dasarahalli,13.05038237,77.51232147,130504,775123,11,286
11,Beautician,CunninghamRoad,12.98640952,77.59557724,129864,775956,11,276
11,Beautician,K.GCircle,12.97419845,77.57871151,129742,775787,10,186
11,Beautician,JPNagar,12.91338508,77.58768082,129134,775877,1,300
11,Beautician,MagrathRoad,12.97039282,77.61106968,129704,776111,11,278
11,Beautician,HSRLayout,12.91120991,77.6348877,129112,776349,11,263
11,Beautician,TumkurRoad,13.03495514,77.52961636,130350,775296,10,216
11,Beautician,KanakapuraMainRoad,12.94601033,77.57675886,129460,775768,1,297
11,Beautician,Sultanpalya,13.02237015,77.60225058,130224,776023,10,185
11,Beautician,MysoreRoad,12.97378025,77.58682251,129738,775868,10,180
11,Beautician,VittalMallyaRoad,12.96922184,77.59510517,129692,775951,11,231
11,Beautician,Kadubeesanahalli,12.93910919,77.69681454,129391,776968,11,262
11,Beautician,Bilekahalli,12.89740552,77.61068344,128974,776107,10,172
11,Beautician,Chikkabanavara,13.07613409,77.50785828,130761,775079,11,286
11,Beautician,BalajiNagar,12.92610107,77.60836601,129261,776084,11,267
11,Beautician,HAL3rdStage,12.96842725,77.65445709,129684,776545,10,171
11,Beautician,Nagasandra,13.03909425,77.49026299,130391,774903,10,223
11,Beautician,InfantryRoad,12.98042951,77.60428905,129804,776043,11,255
11,Beautician,ElectronicCity,12.84427243,77.67007828,128443,776701,11,282
11,Beautician,BangaloreUniversity,12.95437509,77.50905991,129544,775091,1,340
11,Beautician,Vyalikaval,13.00221611,77.57446289,130022,775745,11,258
11,Beautician,Domlur,12.963576,77.63711929,129636,776371,11,240
11,Beautician,SankeyRoad,13.00564492,77.58021355,130056,775802,10,224
11,Beautician,SahakaraNagar,13.06463812,77.58622169,130646,775862,1,311
11,Beautician,RMV2ndStage,13.04051574,77.56587982,130405,775659,11,262
11,Beautician,DollarsColony,13.03813264,77.56248951,130381,775625,10,228
11,Beautician,HALAirportRoad,12.95972839,77.65591621,129597,776559,10,192
11,Beautician,QueensRoad,12.98122407,77.59737968,129812,775974,11,278
11,Beautician,Kathriguppe,12.93003285,77.55772591,129300,775577,10,223
11,Beautician,TanneryRoad,12.97378025,77.58682251,129738,775868,10,212
11,Beautician,NewBELRoad,13.02646766,77.57171631,130265,775717,11,248
11,Beautician,CVRamanNagar,12.9844859,77.66115189,129845,776612,10,180
11,Beautician,Hoskote,13.07036527,77.78886795,130704,777889,11,261
11,Beautician,Virgonagar,13.03733827,77.73033142,130373,777303,11,232
11,Beautician,Sanjaynagar,13.03834169,77.58235931,130383,775824,10,204
11,Beautician,Gandhinagar,12.98247862,77.57686615,129825,775769,1,341
11,Beautician,DispensaryRoad,12.95778365,77.57646918,129578,775765,11,266
11,Beautician,GangaNagar,13.02153392,77.58810997,130215,775881,10,212
11,Beautician,DJHalli,12.97378025,77.58682251,129738,775868,1,299
11,Beautician,K.GNagar,12.97378025,77.58682251,129738,775868,10,200
11,Beautician,Rajkunte,13.29675236,77.55111694,132968,775511,11,246
11,Beautician,KumaraKrupa,12.97378025,77.58682251,129738,775868,11,255
11,Beautician,Chamarajpet,12.97378025,77.58682251,129738,775868,11,278
11,Beautician,HRBRLayout,13.01609832,77.6466465,130161,776466,10,173
11,Beautician,K.RMarket,12.96432879,77.57830381,129643,775783,1,313
11,Beautician,VVPuram,12.95220028,77.57772446,129522,775777,11,251
11,Beautician,Murugeshpalya,12.96014661,77.65728951,129601,776573,10,182
11,Beautician,Nagarbhavi,12.97210745,77.51420975,129721,775142,11,262
11,Beautician,BrigadeRoad,12.97457482,77.60767937,129746,776077,10,229
11,Beautician,M.GRoad,12.97436573,77.61300087,129744,776130,1,347
11,Beautician,PalaceGuttahalli,12.99602741,77.57489204,129960,775749,10,214
11,Beautician,NandidurgaRoad,12.99960266,77.60008335,129996,776001,10,229
11,Beautician,Bellandur,12.92677031,77.64982224,129268,776498,1,296
11,Beautician,LangfordGardens,12.9629905,77.59986877,129630,775999,10,224
11,Beautician,Shanthinagar,12.95437509,77.5979805,129544,775980,1,333
11,Beautician,KasturiNagar,13.00589581,77.65763283,130059,776576,11,234
11,Beautician,Kodihalli,12.96048118,77.64656067,129605,776466,10,183
11,Beautician,HaudinRoad,12.97378025,77.58682251,129738,775868,1,305
11,Beautician,KRRoad,12.93199872,77.57373333,129320,775737,10,184
11,Beautician,St.JohnsRoad,12.98130771,77.61171341,129813,776117,1,333
11,Beautician,NewThippasandra,12.97762764,77.65256882,129776,776526,1,316
11,Beautician,Gavipuram,12.97378025,77.58682251,129738,775868,1,293
11,Beautician,MahalakshmiLayout,13.02061405,77.54991531,130206,775499,11,256
11,Beautician,RichmondTown,12.96399421,77.603302,129640,776033,11,283
11,Beautician,Doddanekundi,12.97595487,77.69016266,129760,776902,10,195
11,Beautician,Hesaraghatta,13.16440527,77.48622894,131644,774862,1,331
11,Beautician,ChurchStreet,12.97542167,77.60379553,129754,776038,11,243
11,Beautician,PalaceCrossRoad,12.99717735,77.58731604,129972,775873,1,341
11,Beautician,St.ThomasTown,12.97378025,77.58682251,129738,775868,1,306
11,Beautician,CommercialStreet,12.98306408,77.60716438,129831,776072,1,314
11,Beautician,Nayandahalli,12.9386491,77.52322197,129386,775232,10,185
11,Beautician,Agaram,12.95705175,77.63471603,129571,776347,1,300
11,Beautician,Kothanur,13.06024861,77.64123917,130602,776412,10,181
11,Beautician,Ejipura,12.93982022,77.62999535,129398,776300,1,313
11,Beautician,OldMadrasRoad,12.98724587,77.64849186,129872,776485,1,317
11,Beautician,HanumanthaNagar,12.97378025,77.58682251,129738,775868,10,222
11,Beautician,PadmanabhaNagar,12.91991047,77.55412102,129199,775541,10,204
11,Beautician,ArakereGate,12.89060762,77.59862423,128906,775986,11,250
11,Beautician,Ramanagaram,12.97378025,77.58682251,129738,775868,11,248
11,Beautician,RaceCourseRoad,12.96159992,77.61538267,129616,776154,10,206
11,Beautician,Vidyaranyapura,13.08181918,77.55815506,130818,775582,1,338
11,Beautician,Rajanukunte,13.17606372,77.56248951,131761,775625,11,284
11,Beautician,Vasanthanagar,12.99284936,77.59162903,129928,775916,1,306
11,Beautician,Krishnarajapuram,13.00271789,77.67780304,130027,776778,11,245
11,Beautician,RichmondRoad,12.96566707,77.60332346,129657,776033,10,228
11,Beautician,Malleswaram,13.00857192,77.56433487,130086,775643,10,223
11,Beautician,Kumbalgodu,12.95922652,77.56978512,129592,775698,10,170
11,Beautician,CoxTown,12.99774186,77.61991024,129977,776199,1,329
11,Beautician,Devanhalli,13.24662935,77.70835876,132466,777084,10,213
11,Beautician,Maruthisevanagar,13.00020898,77.63299942,130002,776330,1,316
11,Beautician,Byatarayanapura,13.06225525,77.60656357,130623,776066,1,334
11,Beautician,ResidencyRoad,12.97235837,77.6077652,129724,776078,11,283
11,Beautician,DoubleRoad,12.97378025,77.58682251,129738,775868,10,185
11,Beautician,Bhoopasandra,12.97378025,77.58682251,129738,775868,1,341
11,Beautician,Ulsoor,12.98331499,77.61480331,129833,776148,1,325
11,Beautician,JCRoad,12.95661261,77.58162975,129566,775816,10,172
11,Beautician,MillersRoad,12.98749678,77.59111404,129875,775911,1,337
11,Beautician,HosurRoad,12.92175093,77.61995316,129218,776200,1,313
11,Beautician,FrazerTown,12.99841091,77.61484623,129984,776148,10,191
11,Beautician,Nagawara,12.97378025,77.58682251,129738,775868,11,287
11,Beautician,Shampur,12.97378025,77.58682251,129738,775868,10,171
11,Beautician,LangfordRoad,12.96194495,77.59890318,129619,775989,11,278
11,Beautician,ChandraLayout,12.94960721,77.5188446,129496,775188,1,332
11,Beautician,WheelersRoad,12.99615286,77.61720657,129962,776172,1,291
11,Beautician,KumaraParkWest,12.97378025,77.58682251,129738,775868,10,222
11,Beautician,Viswaneedam,13.01158251,77.51026154,130116,775103,11,231
11,Beautician,RTNagar,13.02094855,77.59677887,130209,775968,1,311
11,Beautician,Bommanahalli,12.90803078,77.62870789,129080,776287,11,289
11,Beautician,MuseumRoad,12.97378025,77.58682251,129738,775868,10,181
11,Beautician,PeenyaIndustrialArea,13.03466247,77.51678467,130347,775168,11,247
11,Beautician,Mahadevapura,12.9936857,77.69256592,129937,776926,10,179
11,Beautician,MainGuardCrossRoad,12.97988587,77.60673523,129799,776067,11,276
11,Beautician,WaltonRoad,12.9724211,77.59822726,129724,775982,1,331
11,Beautician,Puttenahalli,12.89949714,77.58201599,128995,775820,11,286
11,Beautician,Chickpet,12.9707692,77.57188797,129708,775719,1,301
11,Beautician,JCNagar,13.00698298,77.5929594,130070,775930,1,350
11,Beautician,CubbonPark,12.97378025,77.58682251,129738,775868,1,291
11,Beautician,Konanakunte,12.88343302,77.56416321,128834,775642,1,317
11,Beautician,Marathahalli,12.95437509,77.70114899,129544,777011,1,305
11,Beautician,Mathikere,13.02579868,77.56708145,130258,775671,11,262
11,Beautician,Madivala,12.92158362,77.62802124,129216,776280,1,305
11,Beautician,JeevanbheemaNagar,12.96483064,77.66115189,129648,776612,1,300
11,Beautician,Jayanagar,12.93245882,77.58184433,129325,775818,10,186
11,Beautician,Indiranagar,12.97294385,77.63935089,129729,776394,1,291
11,Beautician,RajaRajeshwariNagar,12.9127158,77.51017571,129127,775102,10,209
11,Beautician,HBRLayout,13.02730388,77.62716293,130273,776272,10,172
11,Beautician,Jalahalli,13.05355968,77.54201889,130536,775420,10,208
11,Beautician,BangaloreCBD,12.97378025,77.58682251,129738,775868,11,289
11,Beautician,MissionRoad,12.97378025,77.58682251,129738,775868,11,279
11,Beautician,ArabicCollege,13.03215388,77.62269974,130322,776227,1,346
11,Beautician,Sadahalli,13.21166243,77.64613152,132117,776461,11,266
11,Beautician,Whitefield,12.97946768,77.72415161,129795,777242,10,197
11,Beautician,BTMLayout,12.91472363,77.61634827,129147,776163,11,284
11,Beautician,Rajajinagar,12.98615861,77.55300522,129862,775530,11,264
11,Beautician,Jakkur,13.07814061,77.59609222,130781,775961,11,244
11,Beautician,BannerghattaRoad,12.8333934,77.58871078,128334,775887,1,349
11,Beautician,Seshadripuram,12.98816586,77.58733749,129882,775873,10,215
11,Beautician,Shivajinagar,12.98858403,77.60484695,129886,776048,10,230
11,Beautician,WilsonGarden,12.94433734,77.6002121,129443,776002,1,338
11,Beautician,Koramangala,12.92978189,77.62149811,129298,776215,11,286
11,Beautician,Kammanahalli,13.0266349,77.63566017,130266,776357,10,191
11,Beautician,Hebbal,13.03533142,77.59883881,130353,775988,11,259
11,Beautician,Laggere,13.01660007,77.52124786,130166,775212,1,311
11,Beautician,Banashankari,12.94885438,77.54579544,129489,775458,11,275
11,Beautician,JnanaBharathi,12.94534113,77.50236511,129453,775024,10,212
11,Beautician,Basaveshwaranagar,12.99519109,77.54476547,129952,775448,11,246
11,Beautician,Brookefield,12.964747,77.7232933,129647,777233,11,245
11,Beautician,SanjeeviniNagar,12.97378025,77.58682251,129738,775868,1,342
11,Beautician,BensonTown,12.99761641,77.60398865,129976,776040,11,285
11,Beautician,Basavangudi,12.92974006,77.57098675,129297,775710,11,271
11,Beautician,Yeshwanthpur,13.02922717,77.54562378,130292,775456,11,273
11,Beautician,Vimanapura,12.95834825,77.66797543,129583,776680,10,210
11,Beautician,Yelahanka,13.10188313,77.59969711,131019,775997,10,192
11,Beautician,Adugodi,12.94759965,77.60630608,129476,776063,10,179
11,Beautician,Kadugodi,13.00104529,77.72629738,130010,777263,10,187
11,Beautician,Hennur,13.03733827,77.65171051,130373,776517,11,245
11,Beautician,KumaraswamyLayout,12.9060229,77.55970001,129060,775597,11,234
11,Beautician,Kamakshipalya,12.9890022,77.52193451,129890,775219,11,270
11,Beautician,HaralurRoad,12.90581374,77.66282558,129058,776628,1,324
11,Beautician,Banaswadi,13.01818895,77.64501572,130182,776450,11,273
12,Mechanic,KalyanNagar,13.02542238,77.64072418,130254,776407,11,335
12,Mechanic,Jayamahal,13.00451593,77.59823799,130045,775982,10,200
12,Mechanic,Kengeri,12.92534816,77.48416901,129253,774842,1,379
12,Mechanic,KasturbaRoad,12.97378025,77.59489059,129738,775949,10,231
12,Mechanic,KumaraParkEast,12.98218589,77.58643627,129822,775864,1,387
12,Mechanic,DoddaballapuraMainRoad,13.13937325,77.56909847,131394,775691,11,323
12,Mechanic,Thyagarajanagar,12.93187324,77.56708145,129319,775671,1,404
12,Mechanic,Kanakapura,12.54518017,77.41653442,125452,774165,11,275
12,Mechanic,BVKIyengarRoad,12.97217018,77.57669449,129722,775767,10,216
12,Mechanic,Vijayanagar,12.97093648,77.53206253,129709,775321,1,419
12,Mechanic,K.HRoad,12.95951927,77.59330273,129595,775933,10,219
12,Mechanic,VarthurRoad,12.95688446,77.70466805,129569,777047,11,339
12,Mechanic,CrescentRoad,12.98891857,77.58225203,129889,775823,11,284
12,Mechanic,Sarjapur,12.85787055,77.78629303,128579,777863,10,201
12,Mechanic,Lingarajapuram,13.00853011,77.63046741,130085,776305,1,413
12,Mechanic,St.MarksRoad,12.9747421,77.60119915,129747,776012,1,410
12,Mechanic,HAL2ndStage,12.97378025,77.64347076,129738,776435,10,268
12,Mechanic,Kalasipalyam,12.96060665,77.58141518,129606,775814,11,340
12,Mechanic,KempegowdaRoad,12.97444937,77.5778532,129744,775779,11,295
12,Mechanic,Sadhashivnagar,13.01057898,77.58278847,130106,775828,10,270
12,Mechanic,AshokNagar,12.97378025,77.58682251,129738,775868,10,237
12,Mechanic,Subramanyapura,12.89882782,77.5406456,128988,775406,10,245
12,Mechanic,LavelleRoad,12.96825997,77.5963068,129683,775963,10,206
12,Mechanic,DickensonRoad,12.97817129,77.6153183,129782,776153,1,414
12,Mechanic,AustinTown,12.96176721,77.61459947,129618,776146,11,302
12,Mechanic,Nagashettyhalli,13.04177,77.57343292,130418,775734,11,309
12,Mechanic,CookeTown,12.97378025,77.58682251,129738,775868,10,213
12,Mechanic,Kaggalipura,12.97378025,77.58682251,129738,775868,11,325
12,Mechanic,Srirampuram,12.98766405,77.56519318,129877,775652,11,288
12,Mechanic,Carmelram,12.90317836,77.71144867,129032,777114,1,412
12,Mechanic,AirportRoad,12.96625256,77.6259613,129663,776260,11,341
12,Mechanic,Bidadi,12.97378025,77.58682251,129738,775868,10,203
12,Mechanic,Viveknagar,12.95345498,77.61995316,129535,776200,11,345
12,Mechanic,VictoriaRoad,12.96531159,77.61763573,129653,776176,10,255
12,Mechanic,Dasarahalli,13.05038237,77.51232147,130504,775123,1,350
12,Mechanic,CunninghamRoad,12.98640952,77.59557724,129864,775956,1,363
12,Mechanic,K.GCircle,12.97419845,77.57871151,129742,775787,1,408
12,Mechanic,JPNagar,12.91338508,77.58768082,129134,775877,1,390
12,Mechanic,MagrathRoad,12.97039282,77.61106968,129704,776111,1,412
12,Mechanic,HSRLayout,12.91120991,77.6348877,129112,776349,1,347
12,Mechanic,TumkurRoad,13.03495514,77.52961636,130350,775296,11,304
12,Mechanic,KanakapuraMainRoad,12.94601033,77.57675886,129460,775768,1,416
12,Mechanic,Sultanpalya,13.02237015,77.60225058,130224,776023,11,327
12,Mechanic,MysoreRoad,12.97378025,77.58682251,129738,775868,11,309
12,Mechanic,VittalMallyaRoad,12.96922184,77.59510517,129692,775951,1,395
12,Mechanic,Kadubeesanahalli,12.93910919,77.69681454,129391,776968,1,363
12,Mechanic,Bilekahalli,12.89740552,77.61068344,128974,776107,11,330
12,Mechanic,Chikkabanavara,13.07613409,77.50785828,130761,775079,10,209
12,Mechanic,BalajiNagar,12.92610107,77.60836601,129261,776084,11,302
12,Mechanic,HAL3rdStage,12.96842725,77.65445709,129684,776545,11,311
12,Mechanic,Nagasandra,13.03909425,77.49026299,130391,774903,11,336
12,Mechanic,InfantryRoad,12.98042951,77.60428905,129804,776043,1,360
12,Mechanic,ElectronicCity,12.84427243,77.67007828,128443,776701,10,271
12,Mechanic,BangaloreUniversity,12.95437509,77.50905991,129544,775091,11,280
12,Mechanic,Vyalikaval,13.00221611,77.57446289,130022,775745,10,262
12,Mechanic,Domlur,12.963576,77.63711929,129636,776371,1,418
12,Mechanic,SankeyRoad,13.00564492,77.58021355,130056,775802,1,364
12,Mechanic,SahakaraNagar,13.06463812,77.58622169,130646,775862,1,356
12,Mechanic,RMV2ndStage,13.04051574,77.56587982,130405,775659,11,328
12,Mechanic,DollarsColony,13.03813264,77.56248951,130381,775625,11,275
12,Mechanic,HALAirportRoad,12.95972839,77.65591621,129597,776559,1,349
12,Mechanic,QueensRoad,12.98122407,77.59737968,129812,775974,11,277
12,Mechanic,Kathriguppe,12.93003285,77.55772591,129300,775577,1,349
12,Mechanic,TanneryRoad,12.97378025,77.58682251,129738,775868,1,355
12,Mechanic,NewBELRoad,13.02646766,77.57171631,130265,775717,10,207
12,Mechanic,CVRamanNagar,12.9844859,77.66115189,129845,776612,10,261
12,Mechanic,Hoskote,13.07036527,77.78886795,130704,777889,1,350
12,Mechanic,Virgonagar,13.03733827,77.73033142,130373,777303,11,277
12,Mechanic,Sanjaynagar,13.03834169,77.58235931,130383,775824,11,321
12,Mechanic,Gandhinagar,12.98247862,77.57686615,129825,775769,10,234
12,Mechanic,DispensaryRoad,12.95778365,77.57646918,129578,775765,11,277
12,Mechanic,GangaNagar,13.02153392,77.58810997,130215,775881,1,361
12,Mechanic,DJHalli,12.97378025,77.58682251,129738,775868,11,317
12,Mechanic,K.GNagar,12.97378025,77.58682251,129738,775868,10,220
12,Mechanic,Rajkunte,13.29675236,77.55111694,132968,775511,1,380
12,Mechanic,KumaraKrupa,12.97378025,77.58682251,129738,775868,10,273
12,Mechanic,Chamarajpet,12.97378025,77.58682251,129738,775868,1,385
12,Mechanic,HRBRLayout,13.01609832,77.6466465,130161,776466,10,259
12,Mechanic,K.RMarket,12.96432879,77.57830381,129643,775783,1,347
12,Mechanic,VVPuram,12.95220028,77.57772446,129522,775777,11,337
12,Mechanic,Murugeshpalya,12.96014661,77.65728951,129601,776573,1,352
12,Mechanic,Nagarbhavi,12.97210745,77.51420975,129721,775142,11,290
12,Mechanic,BrigadeRoad,12.97457482,77.60767937,129746,776077,11,324
12,Mechanic,M.GRoad,12.97436573,77.61300087,129744,776130,1,392
12,Mechanic,PalaceGuttahalli,12.99602741,77.57489204,129960,775749,10,205
12,Mechanic,NandidurgaRoad,12.99960266,77.60008335,129996,776001,1,395
12,Mechanic,Bellandur,12.92677031,77.64982224,129268,776498,11,289
12,Mechanic,LangfordGardens,12.9629905,77.59986877,129630,775999,10,249
12,Mechanic,Shanthinagar,12.95437509,77.5979805,129544,775980,10,228
12,Mechanic,KasturiNagar,13.00589581,77.65763283,130059,776576,1,355
12,Mechanic,Kodihalli,12.96048118,77.64656067,129605,776466,10,253
12,Mechanic,HaudinRoad,12.97378025,77.58682251,129738,775868,1,349
12,Mechanic,KRRoad,12.93199872,77.57373333,129320,775737,10,271
12,Mechanic,St.JohnsRoad,12.98130771,77.61171341,129813,776117,1,387
12,Mechanic,NewThippasandra,12.97762764,77.65256882,129776,776526,1,390
12,Mechanic,Gavipuram,12.97378025,77.58682251,129738,775868,1,359
12,Mechanic,MahalakshmiLayout,13.02061405,77.54991531,130206,775499,10,261
12,Mechanic,RichmondTown,12.96399421,77.603302,129640,776033,11,302
12,Mechanic,Doddanekundi,12.97595487,77.69016266,129760,776902,1,359
12,Mechanic,Hesaraghatta,13.16440527,77.48622894,131644,774862,10,218
12,Mechanic,ChurchStreet,12.97542167,77.60379553,129754,776038,10,241
12,Mechanic,PalaceCrossRoad,12.99717735,77.58731604,129972,775873,1,358
12,Mechanic,St.ThomasTown,12.97378025,77.58682251,129738,775868,10,248
12,Mechanic,CommercialStreet,12.98306408,77.60716438,129831,776072,1,374
12,Mechanic,Nayandahalli,12.9386491,77.52322197,129386,775232,10,204
12,Mechanic,Agaram,12.95705175,77.63471603,129571,776347,11,312
12,Mechanic,Kothanur,13.06024861,77.64123917,130602,776412,11,278
12,Mechanic,Ejipura,12.93982022,77.62999535,129398,776300,1,374
12,Mechanic,OldMadrasRoad,12.98724587,77.64849186,129872,776485,10,256
12,Mechanic,HanumanthaNagar,12.97378025,77.58682251,129738,775868,10,232
12,Mechanic,PadmanabhaNagar,12.91991047,77.55412102,129199,775541,10,204
12,Mechanic,ArakereGate,12.89060762,77.59862423,128906,775986,11,343
12,Mechanic,Ramanagaram,12.97378025,77.58682251,129738,775868,10,233
12,Mechanic,RaceCourseRoad,12.96159992,77.61538267,129616,776154,11,329
12,Mechanic,Vidyaranyapura,13.08181918,77.55815506,130818,775582,11,279
12,Mechanic,Rajanukunte,13.17606372,77.56248951,131761,775625,1,351
12,Mechanic,Vasanthanagar,12.99284936,77.59162903,129928,775916,1,395
12,Mechanic,Krishnarajapuram,13.00271789,77.67780304,130027,776778,1,378
12,Mechanic,RichmondRoad,12.96566707,77.60332346,129657,776033,1,363
12,Mechanic,Malleswaram,13.00857192,77.56433487,130086,775643,11,295
12,Mechanic,Kumbalgodu,12.95922652,77.56978512,129592,775698,1,382
12,Mechanic,CoxTown,12.99774186,77.61991024,129977,776199,1,386
12,Mechanic,Devanhalli,13.24662935,77.70835876,132466,777084,1,351
12,Mechanic,Maruthisevanagar,13.00020898,77.63299942,130002,776330,10,234
12,Mechanic,Byatarayanapura,13.06225525,77.60656357,130623,776066,11,336
12,Mechanic,ResidencyRoad,12.97235837,77.6077652,129724,776078,10,271
12,Mechanic,DoubleRoad,12.97378025,77.58682251,129738,775868,11,344
12,Mechanic,Bhoopasandra,12.97378025,77.58682251,129738,775868,10,245
12,Mechanic,Ulsoor,12.98331499,77.61480331,129833,776148,11,318
12,Mechanic,JCRoad,12.95661261,77.58162975,129566,775816,10,268
12,Mechanic,MillersRoad,12.98749678,77.59111404,129875,775911,1,400
12,Mechanic,HosurRoad,12.92175093,77.61995316,129218,776200,11,336
12,Mechanic,FrazerTown,12.99841091,77.61484623,129984,776148,10,259
12,Mechanic,Nagawara,12.97378025,77.58682251,129738,775868,10,214
12,Mechanic,Shampur,12.97378025,77.58682251,129738,775868,11,309
12,Mechanic,LangfordRoad,12.96194495,77.59890318,129619,775989,11,346
12,Mechanic,ChandraLayout,12.94960721,77.5188446,129496,775188,1,416
12,Mechanic,WheelersRoad,12.99615286,77.61720657,129962,776172,11,297
12,Mechanic,KumaraParkWest,12.97378025,77.58682251,129738,775868,1,347
